ID,Utterance,Speaker,Dialogue_ID,Wav_Path,Label
12255, 근데 나중에 생각해 보니까 아 이거는 아니구나는 걸 알았어.,User077F,Sess39_script06,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script06_User077F_021.wav,neutral
1185,나는 아빠랑은 안 마셔.,User007M,Sess04_script05,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script05_User007M_016.wav,neutral
2368,"그냥 오히려 군대 둘 다 갔다 왔잖아, 우리가.",User018M,Sess09_script02,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script02_User018M_031.wav,neutral
2640,"욱하거나 이런 거 할 때, 어.",User017M,Sess09_script06,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script06_User017M_014.wav,neutral
3846,그리고 뭐 멤버들도 다 같이 재밌게 잘 놀았고 그 그 마지막에 누구냐?,User028M,Sess14_script01,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script01_User028M_040.wav,neutral
9639,나 그때 술 마시고 있을 시간인데.,User064F,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User064F_041.wav,neutral
2667, 어 그거 정말 슬픈 거라고 생각을 해. ,User017M,Sess09_script06,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script06_User017M_029.wav,neutral
5587,아아 알아요 알아요.,User040M,Sess20_script03,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script03_User040M_014.wav,neutral
2350, 무튼 나를 그 자리에 초대한 거잖아.,User018M,Sess09_script02,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script02_User018M_017.wav,neutral
2090,근데 거기서 차를 몰 생각을 한다는 거 자체가.,User015F,Sess08_script04,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script04_User015F_014.wav,neutral
12131,그냥 그런 건 있어.,User077F,Sess39_script04,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script04_User077F_023.wav,neutral
2183, 스트레스 안 받고 살 거 같은  아이들이 몇 명 있어서.,User016F,Sess08_script05,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script05_User016F_018.wav,neutral
2356,"그럴 수도 있는 거지, 응.",User017M,Sess09_script02,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script02_User017M_008.wav,neutral
13428,웃기는 응.,User083F,Sess17_script06,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script06_User083F_015.wav,neutral
7010,비교할 것도 아니고.,User050F,Sess25_script02,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script02_User050F_018.wav,neutral
8010, 아 애들이 있으니까 따라 하는구나.,User056M,Sess28_script03,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script03_User056M_002.wav,happy
11650,나는 골지 않는다고. ,User076F,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User076F_023.wav,happy
4397, 어디 또 안 좋으신가.,User030M,Sess15_script05,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script05_User030M_019.wav,sad
818,근데 아빠 생신에 내가 지갑을 사드렸어.,User005M,Sess03_script05,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script05_User005M_003.wav,neutral
3167,아 혹시 해병대요? ,User014M,Sess07_script03,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script03_User014M_008.wav,surprise
2434,아 힘들겠다.,User018M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User018M_024.wav,neutral
1502,근데 요즘 사이가 좀 다 서로 경쟁을 베이스로 하는 사회잖아.,User010M,Sess05_script05,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script05_User010M_008.wav,neutral
868,니가 생각하는 꼰대의 기준이 있어?,User006M,Sess03_script06,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script06_User006M_001.wav,neutral
6158, 그래 첫 연애는 원래 망하는 법이잖아 응.,User044F,Sess22_script04,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script04_User044F_009.wav,neutral
3061,아 없어요? ,User014M,Sess07_script01,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script01_User014M_039.wav,neutral
11679,"뭐 맨투맨 티, 티셔츠, 막 이렇게 입고 오는 직원들이 있거든.",User076F,Sess38_script02,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script02_User076F_008.wav,neutral
3581, 언니는 꼰대가 언니 주변에 많다고 생각하세요?,User026F,Sess13_script04,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script04_User026F_009.wav,happy
5528,그까 정확히 걔는 10만 원 중에 굳이 금액으로 따지면 한 580원 정도 먹은 거야 580원어치 정도.,User039M,Sess20_script02,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script02_User039M_037.wav,angry
5628,많이 한국의 위상이 높아졌구나 생각이 들었어요.,User040M,Sess20_script05,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script05_User040M_006.wav,neutral
5650,응 또 또 요번에는 뭐 코로나 대처  대처라기 한 것도 보면은.,User040M,Sess20_script05,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script05_User040M_013.wav,neutral
660,아 효정이도 그랬어?,User006M,Sess03_script02,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script02_User006M_016.wav,surprise
1934,약간 개인 영역에 침범을 별로 좋아하지 않으니까.,User016F,Sess08_script01,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script01_User016F_027.wav,neutral
2106, 그래가지고 그 진짜 다 대피했었어.,User016F,Sess08_script04,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script04_User016F_018.wav,neutral
3490, 덜렁대는 스타일이다 보니까.,User026F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User026F_018.wav,neutral
11698,저 아줌마 진짜 본인 말만 하신다. ,User075M,Sess38_script03,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script03_User075M_001.wav,happy
5020," 뭔가, 뭔가 말이 안 맞아.",User036M,Sess18_script04,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script04_User036M_003.wav,neutral
9932,음 거기서도 그거 하고 있더라고 살짝 그 양반 짠하게 AI랑 끝말잇기. ,User066M,Sess33_script01,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script01_User066M_030.wav,neutral
8028,저희 체크를 했었는데 걔는 따로 체크 안 한다고.,User056M,Sess28_script03,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script03_User056M_009.wav,neutral
7305, 갔다 왔는데 어떡해.  ,User049M,Sess25_script06,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script06_User049M_021.wav,neutral
2431, 아버지랑 같이 잔적이 없어서 모르겠네. ,User017M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User017M_022.wav,neutral
9791,울었어 그래서?,User064F,Sess32_script05,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script05_User064F_016.wav,neutral
7932,그리고 이제 그 이게 조금씩 진화를 하더라고.,User055M,Sess28_script01,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script01_User055M_002.wav,neutral
3722,아 언니 영상. ,User026F,Sess13_script06,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script06_User026F_001.wav,happy
3516,"나 몇 번 어, 아 진짜?  ",User025F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User025F_004.wav,happy
6294,"이게 뭐지, 그래서 몰카인 거 알았을 때 애들 막 울었잖아.",User044F,Sess22_script06,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script06_User044F_022.wav,neutral
3247, 그니까 저는 동생이 있기 때문에 이제 내 내 동생이 이제 아직 어리고 하니까 아직 어리니까 모르잖아요.,User013M,Sess07_script04,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script04_User013M_012.wav,neutral
4073,나는 그 군 가산점 그것도 지금 군 가산점이 폐지된 지 20년이 좀 넘은 걸로 알고 있거든?,User028M,Sess14_script06,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script06_User028M_007.wav,neutral
9217,그니까 나도 싫은데 그렇게 약간 그 약간 미묘하게 하더라고.,User061M,Sess31_script04,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script04_User061M_005.wav,neutral
10592,옆집에 사는데 어 죽은 지 한 달 돼도 몰라서 백골 상태로 발견.,User068M,Sess34_script06,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script06_User068M_014.wav,neutral
9634,안 돼 안 돼.,User063M,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User063M_048.wav,neutral
2689,당연히 봤겠지. ,User019F,Sess10_script01,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script01_User019F_004.wav,neutral
1887,아 진짜 재밌었는데.,User016F,Sess08_script01,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script01_User016F_006.wav,happy
7511,윤민아 너는 이때까지 살면서 본 예능프로그램 중에서 뭐가 제일 재밌었어?,User052F,Sess26_script05,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script05_User052F_001.wav,neutral
10505,그날 비가 막 엄청 많이 오는 날이었는데 비를 이제 쫄딱 맞고 온 거죠.,User068M,Sess34_script05,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script05_User068M_003.wav,neutral
988,그니까 나이가 높으신 그렇게  안 되지만 나이가 높으신 분들은 약간  나이로 사람을 좀 무시하는 경향이 있으신 분들이 있는 거 같애.,User008F,Sess04_script02,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script02_User008F_011.wav,disqust
11928," 근데 내가 아무 생각 안 나 아무 생각 안 나 이러잖아, 그럼 잠 또 잔다?",User078F,Sess39_script01,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script01_User078F_029.wav,neutral
8358,  나는 빵개.,User058F,Sess29_script04,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script04_User058F_004.wav,happy
6296, 근데 그게 아니라 애들 다 빡쳐가지고 허어 이 새끼들 진짜 뭐 하는 짓이냐 이럴라고 대학 들어왔냐 막 이러면서 운 건데 아 그것 좀 이해가 안 갔고.,User044F,Sess22_script06,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script06_User044F_024.wav,angry
9801,잘하라고.,User063M,Sess32_script05,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script05_User063M_041.wav,neutral
6947,"재밌었던 예능이나 유튜브 뭐, 요즘에 뭐 재밌었던 일.",User049M,Sess25_script01,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script01_User049M_045.wav,neutral
7347,"너 우리 팀에서는 나 빼고 다 잠꼬대 하나씩 다 갖고 있어 가지고  나는 잘 때 좀 깊은 잠을 못 잔 편이지, 자더라도.",User051M,Sess26_script01,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script01_User051M_003.wav,neutral
10382,그랬는데 갑자기 어디 좀 같이 가쟤.,User068M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User068M_010.wav,neutral
7970,그래갖고 아니 남자 하나 여자 하나인데 여자분이 그 좀 더 위에 사람이었나봐. ,User055M,Sess28_script01,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script01_User055M_027.wav,neutral
4394," 응 그래서 요즘은 이제 전화드리면은 다른 건 이제 또 아무리 뭔가 빨리 끊어야 될 상황에도 건강 괜찮냐고는 여쭤보는 거 같아, 그냥.",User030M,Sess15_script05,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script05_User030M_017.wav,neutral
6998, 그니까 뭐 이제 뭐 집에 뭐 와라 집들이 이렇게 와라 이런 식으로 얘길 했었는데 여자친구 있을 때는  못 오니까 여자친구 안 올때 해서 한 번 집들이와 이런 식으로 말했나 봐.,User049M,Sess25_script02,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script02_User049M_013.wav,neutral
5358,오빠한테 얘기해.,User037M,Sess19_script05,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script05_User037M_003.wav,neutral
2917,맨날 나오면 시켜 먹고 사 먹고 하니까. ,User019F,Sess10_script05,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script05_User019F_003.wav,neutral
12251, 그니까 단정하게 입으면 되는데 그런데 가서.,User077F,Sess39_script06,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script06_User077F_017.wav,neutral
1157, 아빠도 나한테 되게 친구한테 할 법한 부탁?,User008F,Sess04_script05,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script05_User008F_006.wav,neutral
11589,며칠 전에 술 마시고 들어왔잖아.,User076F,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User076F_001.wav,neutral
8395,그리고 자기가 겪었을 때 그걸 싫으면은 남한테 안 해야 되는데 그걸 똑같이 하는 사람도 있고.,User057F,Sess29_script04,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script04_User057F_023.wav,neutral
7250,여보는 막 옆으로 누워서 자잖아.,User049M,Sess25_script05,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script05_User049M_034.wav,neutral
9254, 그니까 선배한테 약간 그런 약간 그런 식으로 좀 이렇게 이제 괴롭힘을 받았다거나 좀 이렇게 안 좋은 추억이 있으면 그거를 다른 내 후임한텐 안 해야 되는 게 정상이잖아요.,User062M,Sess31_script04,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script04_User062M_006.wav,neutral
3473," 운동을 하는데, 언제 화낼지 몰라 너무 진짜 살얼음판  걸리는 사람과 같은 건데.",User025F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User025F_012.wav,neutral
13201,나는 싸우는 사람이라 그런 부당한 거에는 좀 싸우는 사람이라.,User084F,Sess17_script02,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script02_User084F_024.wav,neutral
10234,"뇌, 뇌에 관해서는 뭐 옛날에 그런 것도 있었지, 뭐 사람의 살면서 실제로 쓰는 뇌에서 용량이 뭐 3프로였나 며, 몇 프로였나.",User066M,Sess33_script06,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script06_User066M_019.wav,neutral
4154, 그 사람이랑 근무 나가기 전 그 사람이랑.,User029M,Sess15_script01,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script01_User029M_031.wav,neutral
2337, 독신 가정도 늘고 있고 응. ,User017M,Sess09_script02,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script02_User017M_005.wav,neutral
6124,  그래서 고맙고  뭔가 어 이 사람들이 힘들 때 나도 힘이 돼줘서 그 사람들도 이런 느낌을 받았으면 좋겠다라고 생각할 정도로 좋은 느낌이었어.,User043F,Sess22_script03,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script03_User043F_010.wav,neutral
9219,"야 뭐  뭐하다 왔냐, 뭐 이런 거.",User061M,Sess31_script04,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script04_User061M_007.wav,neutral
10527, 아 내가 아직도 그것만 생각하면은 진짜. ,User068M,Sess34_script05,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script05_User068M_022.wav,happy
11982," 보자마자 날라 갔잖아, 슝.",User077F,Sess39_script02,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script02_User077F_020.wav,neutral
1402,응 그래서 뭐 잘 알려 주셨어?,User009M,Sess05_script03,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script03_User009M_011.wav,neutral
3001," 할 할당제는 아닌 거 같애, 내가 봐도. ",User020M,Sess10_script06,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script06_User020M_025.wav,neutral
3708,되게 재밌었는데.,User025F,Sess13_script05,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script05_User025F_032.wav,neutral
11618,어 굳이  어. ,User076F,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User076F_014.wav,neutral
1486,그냥 겉으로 웃는가면 쓰고 생활을 하니까 다들 속으로는 웃는 웃는 게 아닌데  어 우리도 평소에 막 웃고 다니잖아.,User009M,Sess05_script05,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script05_User009M_003.wav,neutral
10014, 아들이라 해도 믿을 것 같애.,User065M,Sess33_script03,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script03_User065M_002.wav,happy
12130,나도 인위적인 건 싫어.,User077F,Sess39_script04,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script04_User077F_022.wav,neutral
1294,항상 피곤하구나.,User009M,Sess05_script01,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script01_User009M_010.wav,neutral
1956,"  내가 꼰대를 싫어해서 나도 꼰댄가 이 생각 하면서 테스트, 아까 같이 했지?",User015F,Sess08_script02,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script02_User015F_006.wav,neutral
7463, 근데 이제 너는 엄마 곁을 떠나서 내가 너한테 일도 많이 시키고 너가 해야 할 일이 많아졌잖아.,User052F,Sess26_script03,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script03_User052F_016.wav,neutral
7959, 아 몇 년 됐다 그랬더니 그때는 정성이 부족했다고 다시 해야 된대. ,User055M,Sess28_script01,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script01_User055M_018.wav,happy
9169,"그래서 예, 그랬더니 저희 엄마가 어 싱크대에 버려. ",User062M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User062M_020.wav,happy
10374,그게 나 대학교 한 2학년 때였나 전역하고  이제 1년 선배랑 그때 밤엔가?,User068M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User068M_002.wav,neutral
9378,"어 자면은 그냥 바로 그냥 뻗어버리잖아, 나 10초 만에 자잖아.",User063M,Sess32_script01,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script01_User063M_008.wav,neutral
681,그니까 이기적인 거고 나도 환승에 대해 음 대한 그런 인식이 너무 안 좋긴해.,User005M,Sess03_script02,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script02_User005M_027.wav,disqust
12096,근데 그 복잡한 걸 그 로봇이 다 인식을 할 수 있을까  거지.,User077F,Sess39_script04,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script04_User077F_007.wav,neutral
8006,"예, 저도 그래서 개인적으로는 이게 감정을 가지게 하는 적정선을 둔다거나 아니면은 그게 딱 그전까지 감정을 가지기 전까지가 딱 서로한테 좋지 않을까 그런 생각을 가지게 되더라고요.",User056M,Sess28_script02,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script02_User056M_009.wav,neutral
4965,쉬는 시간 어.,User036M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User036M_006.wav,neutral
5572,"이제 그 선임도 이제 그때 3층, 4층 다 깨워가지고 뭐 그 당직사관도 걔 인사 안 했다고 혼나고 그니까 그때 우리  자체가 좀 한명 때문에 다 깨 가지고  좀 난리가 났거든.",User039M,Sess20_script03,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script03_User039M_032.wav,neutral
2522,음 쓰  개쓰레기야? ,User018M,Sess09_script04,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script04_User018M_026.wav,happy
11597," 자기는 보통 그 뭐지, 할 때 잠자기 전에  이런 소리 내든데?",User075M,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User075M_003.wav,neutral
3869,자기 생각이 옳다고 그걸 강요하는 사람들이 있잖아.,User027F,Sess14_script02,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script02_User027F_007.wav,neutral
4272, 그 울렸는데   어머 하고 뒤에 어 차가 있었던 거야.  ,User030M,Sess15_script03,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script03_User030M_021.wav,happy
3554,그거 너무 웃겼어.,User026F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User026F_020.wav,happy
